Region,Month,Slope,Intercept,R-Value,P-Value,Std Coef,Std Intercept
SC,Dec,0.20722957672698936,-2.929753054142399e-17,0.2072295767269893,0.05856843590889237,0.10803431605504965,0.10803431605504964
NM,Jan,0.30474936795355106,-1.7921911675711405e-15,0.30474936795355106,0.004823358554232603,0.10517858348333035,0.10517858348333034
NM,Feb,0.3249777847209233,-2.0483034234351358e-15,0.3249777847209234,0.002559969237462876,0.10443748506081432,0.10443748506081431
NM,Mar,0.43108170816860136,-3.130912806973321e-15,0.43108170816860125,4.247436075523968e-05,0.09964379001628883,0.09964379001628881
NM,Apr,0.33357986199652917,-2.7410291715233192e-15,0.33357986199652917,0.0019297827403010751,0.10410621192721337,0.10410621192721335
NM,May,0.33803914125499296,-2.6932549963053424e-15,0.3380391412549929,0.0016615176027912403,0.10393064872141185,0.10393064872141183
NM,Jun,0.44525873342157274,-4.734049032290299e-15,0.4452587334215727,2.196289883095347e-05,0.09888060429751465,0.09888060429751463
NM,Jul,0.49101454828932817,-1.6864942117004541e-15,0.4910145482893281,2.1148974663011623e-06,0.09620257547945803,0.09620257547945801
NM,Aug,0.41695981642973967,-2.2454341347465156e-15,0.41695981642973956,7.96266643701445e-05,0.10037396608117251,0.1003739660811725
NM,Sep,0.4086892590787983,7.508039330658302e-16,0.40868925907879816,0.0001135965329655932,0.10078793781352371,0.1007879378135237
NM,Oct,0.28399427666250315,-2.3139265658702287e-15,0.28399427666250315,0.008844946524366279,0.10588461568756893,0.10588461568756892
NM,Nov,0.3521156488309903,-2.9602576517816914e-15,0.3521156488309903,0.0010208868961128668,0.10335910463208113,0.10335910463208112
NM,Dec,0.250492712393391,-1.620506887407845e-15,0.250492712393391,0.021551881040059763,0.10691080172204885,0.10691080172204884
CO,Jan,0.3961667635115821,-2.2505054382586033e-15,0.396166763511582,0.00019119403939702386,0.10139586124044797,0.10139586124044796
CO,Feb,0.2325187950907622,-1.309256229415254e-15,0.23251879509076218,0.03330369039018793,0.10740480810475286,0.10740480810475285
CO,Mar,0.4915992685542359,-2.8951466983669395e-15,0.4915992685542358,2.048001272004262e-06,0.09616615189455485,0.09616615189455484
CO,Apr,0.2785888582890097,-1.503590496615062e-15,0.2785888582890097,0.01028587504741746,0.1060595925467644,0.10605959254676439
CO,May,0.25805324710601446,1.2417431003517394e-16,0.25805324710601446,0.01779054921462987,0.10669128714158128,0.10669128714158127
CO,Jun,0.40583285048610424,-3.57995765115966e-16,0.4058328504861041,0.00012815360355916816,0.10092859692088553,0.10092859692088552
CO,Jul,0.5146827914510348,-7.636852581870168e-15,0.5146827914510347,5.483643668693336e-07,0.09468185651678733,0.09468185651678732
CO,Aug,0.4731020244440426,-6.201752549798807e-15,0.4731020244440427,5.504039346141187e-06,0.09729101896654259,0.09729101896654258
CO,Sep,0.46612352994757905,-3.0541313983368263e-15,0.46612352994757894,7.875559347748764e-06,0.09770094083160406,0.09770094083160405
CO,Oct,0.09875578496405375,-9.45724264546061e-16,0.09875578496405375,0.3714626230125808,0.10989170361592991,0.1098917036159299
CO,Nov,0.39590957796939574,-1.8211697965212934e-15,0.3959095779693957,0.00019320796039686285,0.10140811087925228,0.10140811087925226
CO,Dec,0.24100564681938202,-1.336195538807757e-15,0.24100564681938205,0.02721514802719712,0.10717641475857496,0.10717641475857495
ND,Jan,0.3001873296967309,-2.0541664004143293e-15,0.3001873296967309,0.005531553842955011,0.10533845376953016,0.10533845376953015
ND,Feb,0.05850254097402325,-5.225300922614713e-16,0.05850254097402326,0.597080451186675,0.11024238553980545,0.11024238553980543
ND,Mar,0.2526507792478522,-1.385409637090587e-15,0.2526507792478521,0.02041463202590585,0.10684885516726098,0.10684885516726096
ND,Apr,0.09504979416944909,-7.637680564036241e-16,0.09504979416944911,0.3897658525720973,0.10993154946892339,0.10993154946892338
ND,May,0.2099491451438437,6.110654500019027e-16,0.20994914514384375,0.0552626288026811,0.10797026219160537,0.10797026219160535
ND,Jun,0.3603483635310584,-2.293869963036984e-15,0.36034836353105837,0.0007598142261909004,0.10301249373080969,0.10301249373080967
ND,Jul,0.1887992389690789,-2.5617645337859683e-15,0.1887992389690789,0.08544138633230587,0.10844549307307406,0.10844549307307405
ND,Aug,0.106453071450775,-8.170826265504588e-16,0.10645307145077494,0.3351554837185623,0.10980402407097489,0.10980402407097488
ND,Sep,0.3615087614830267,-9.072888519186144e-16,0.36150876148302674,0.0007283698260030238,0.10296289974566898,0.10296289974566897
ND,Oct,-0.24013447064092677,9.672005813580535e-16,-0.24013447064092674,0.02779323582016987,0.10720025914659716,0.10720025914659714
ND,Nov,0.19122703438803837,-1.0144106472712238e-15,0.19122703438803831,0.08142402133715815,0.1083936041965642,0.10839360419656419
ND,Dec,0.11464233468474973,-4.952490680082701e-16,0.11464233468474973,0.2990843742463094,0.10970343253951347,0.10970343253951345
MN,Jan,0.33214448535410346,-1.833595291575517e-15,0.33214448535410357,0.0020240911483088288,0.10416216489550212,0.1041621648955021
MN,Feb,0.11161898760221192,-6.092019475943902e-16,0.11161898760221195,0.3120933335351171,0.109741447892066,0.10974144789206598
MN,Mar,0.3474874049679131,-2.0144953803032787e-15,0.34748740496791314,0.0012011564598300144,0.10354994690843555,0.10354994690843554
MN,Apr,0.11977084325890211,-3.573743487629211e-16,0.11977084325890208,0.27784116000401304,0.10963659178111422,0.1096365917811142
MN,May,0.23778875001876323,-1.7464480061586235e-15,0.23778875001876318,0.02940168475943112,0.10726400700872242,0.1072640070087224
MN,Jun,0.3831088242802531,-1.8527297540817183e-15,0.383108824280253,0.0003220305985136254,0.10200595563427171,0.1020059556342717
MN,Jul,0.21804278575552152,-2.933017450836143e-15,0.21804278575552152,0.04631680924017549,0.10777445642772845,0.10777445642772844
MN,Aug,0.16522591695095254,8.940266822243443e-16,0.1652259169509525,0.13310381135663027,0.1089137271224517,0.10891372712245169
MN,Sep,0.4828593551441523,-2.809299556937206e-15,0.4828593551441523,3.2909224981726132e-06,0.09670465743757738,0.09670465743757736
MN,Oct,-0.18091284651465248,-2.1755148600055733e-16,-0.18091284651465245,0.09958503182769993,0.10860931000193837,0.10860931000193835
MN,Nov,0.2597201940418442,-1.4976075675990714e-15,0.2597201940418442,0.017041837765359214,0.10664194827454654,0.10664194827454652
MN,Dec,0.27032973603794397,-1.5159224721649094e-15,0.270329736037944,0.01288327206211854,0.1063199172432219,0.10631991724322189
KY,Jan,0.1667979114781303,-7.391198364056574e-16,0.16679791147813028,0.12940133909686302,0.10888450228626877,0.10888450228626875
KY,Feb,0.1946605785756264,-6.807053944557343e-16,0.19466057857562638,0.07600086922547501,0.10831904428802334,0.10831904428802333
KY,Mar,0.2697480820964867,-1.5113504245771866e-15,0.2697480820964867,0.013085974911340394,0.10633793188980506,0.10633793188980505
KY,Apr,0.2186872222280544,8.906952479774748e-17,0.21868722222805434,0.04565920990540556,0.10775853193735915,0.10775853193735914
KY,May,0.15996169059374765,-1.7569517637459237e-15,0.1599616905937477,0.14608966583223384,0.10900952394856403,0.10900952394856402
KY,Jun,0.16153022595904115,-6.158430846694138e-16,0.16153022595904115,0.14212463985501278,0.10898131335130747,0.10898131335130745
KY,Jul,0.14297125039630718,-1.1756236813085172e-15,0.14297125039630718,0.19449516300037478,0.10929704554729408,0.10929704554729407
KY,Aug,0.1564494828956523,-2.322505169245188e-15,0.15644948289565233,0.15526853722531977,0.10907166805349472,0.1090716680534947
KY,Sep,0.24904843595675966,-3.8368472251544745e-15,0.24904843595675966,0.022342855281439394,0.10695194251006725,0.10695194251006723
KY,Oct,0.07554468345863315,1.0726830512953953e-15,0.07554468345863315,0.4946189305353519,0.110115958879782,0.11011595887978198
KY,Nov,0.2577829278435268,-7.175559338807965e-16,0.25778292784352674,0.017914591222004374,0.10669925606710391,0.1066992560671039
KY,Dec,0.21947556789840444,-1.0149853194353486e-15,0.2194755678984045,0.04486528150972541,0.1077389842196358,0.10773898421963579
TX,Jan,0.29152846946541355,-1.5868026058470672e-15,0.29152846946541355,0.007132813902018211,0.10563461827999573,0.10563461827999572
TX,Feb,0.17983079603221594,-1.90102511196297e-15,0.17983079603221594,0.1016609101009182,0.10863122248019537,0.10863122248019536
TX,Mar,0.3295423731300752,-2.263143579409913e-15,0.3295423731300751,0.0022056978811347237,0.10426290785807739,0.10426290785807737
TX,Apr,0.240616524169151,-6.436837361894918e-16,0.240616524169151,0.02747208775601038,0.10718707650399202,0.10718707650399201
TX,May,0.34979029128973793,3.9077030611701965e-15,0.3497902912897379,0.00110813529483861,0.10345534868815774,0.10345534868815773
TX,Jun,0.39623481345545875,-3.1288210002888833e-15,0.39623481345545863,0.00019066441540516676,0.10139261847176047,0.10139261847176045
TX,Jul,0.3540270020882836,2.73820430841011e-16,0.3540270020882836,0.0009538971005063151,0.10327945052093909,0.10327945052093908
TX,Aug,0.3766189045373607,-5.900497984899778e-15,0.3766189045373606,0.000413982113788662,0.10230026349685203,0.10230026349685202
TX,Sep,0.3905760375312176,-7.657307151872099e-16,0.39057603753121756,0.00023964390673321157,0.10166002397436494,0.10166002397436492
TX,Oct,0.2885993992072217,-4.311343079476876e-16,0.28859939920722166,0.007760229462964796,0.10573265796667528,0.10573265796667526
TX,Nov,0.2669990047117982,-8.857373061474025e-16,0.2669990047117982,0.014081913484581302,0.10642250882185554,0.10642250882185553
TX,Dec,0.1959270510233164,-8.509009862661639e-17,0.19592705102331637,0.07407510011574112,0.10829119453186344,0.10829119453186342
AL,Jan,0.14929987481370965,-3.294188608565051e-16,0.14929987481370965,0.17526998259736778,0.10919380551651352,0.1091938055165135
AL,Feb,0.23724661126535454,-7.997288974301416e-16,0.23724661126535454,0.02978440608352147,0.10727864592386216,0.10727864592386215
AL,Mar,0.3417875479171035,-2.4505235837792657e-15,0.3417875479171035,0.001462593427920166,0.10378103544557776,0.10378103544557775
AL,Apr,0.16937100849595194,1.260887903070334e-16,0.16937100849595194,0.12351112689958478,0.10883605154369913,0.10883605154369912
AL,May,0.1749009017892321,-8.385897964988694e-16,0.17490090178923207,0.11154969715776226,0.10872933919540614,0.10872933919540613
AL,Jun,0.10548367634103871,1.048784097174397e-15,0.10548367634103868,0.33960023259404504,0.10981543241017583,0.10981543241017581
AL,Jul,0.22721131780306741,-9.7626860520512e-16,0.22721131780306736,0.03766409722929128,0.10754324241235867,0.10754324241235866
AL,Aug,0.21012591007800852,-1.2984485812077615e-15,0.21012591007800852,0.05505315429027394,0.10796606862602535,0.10796606862602534
AL,Sep,0.3615859510877698,3.2952669677623114e-15,0.36158595108776975,0.0007263208375526179,0.1029595942517609,0.10295959425176089
AL,Oct,0.23464682863670164,-1.3046267657142828e-15,0.23464682863670158,0.031678637438640335,0.10734835394757068,0.10734835394757067
AL,Nov,0.27919100055752666,-2.5467981564368366e-15,0.27919100055752677,0.010115810271694349,0.10604028141711323,0.10604028141711322
AL,Dec,0.23515224597521323,-3.5715305842840343e-16,0.23515224597521323,0.03130264580598656,0.10733486586111964,0.10733486586111962
NH,Jan,0.3174793590878435,-1.715959028604434e-15,0.31747935908784347,0.0032538370957351627,0.10471837123942813,0.10471837123942812
NH,Feb,0.2893086230667259,-1.6589862530366856e-15,0.28930862306672595,0.007604017004356182,0.10570901850323602,0.10570901850323601
NH,Mar,0.28935312410668657,-1.5984370027629156e-15,0.2893531241066865,0.007594308186133615,0.10570753310775945,0.10570753310775943
NH,Apr,0.392756848143008,-2.0863944883254746e-15,0.39275684814300793,0.000219537944252612,0.10155750853320895,0.10155750853320894
NH,May,0.28726599785848594,-3.2428565638946464e-15,0.28726599785848594,0.00806157816610139,0.10577693086560017,0.10577693086560015
NH,Jun,0.14486853441373929,-2.277945244471967e-15,0.14486853441373934,0.18857873647827872,0.10926657421504923,0.10926657421504922
NH,Jul,0.3279822428320129,-3.2258705266460273e-15,0.3279822428320129,0.002321485638814482,0.1043228834183473,0.10432288341834729
NH,Aug,0.43651278839833296,-3.916940937402902e-15,0.4365127883983329,3.310530653097624e-05,0.09935502893754004,0.09935502893754003
NH,Sep,0.4981542635610952,-2.0013041836655917e-15,0.49815426356109516,1.4225351043054051e-06,0.09575389756417504,0.09575389756417503
NH,Oct,0.10358643477502413,1.4014788505796126e-16,0.1035864347750241,0.34840602751020644,0.10983745476787674,0.10983745476787672
NH,Nov,0.17692266510071547,-7.7256855416457e-16,0.17692266510071547,0.1074077912270746,0.10868944181977114,0.10868944181977112
NH,Dec,0.3936858505928137,-2.229042051872212e-15,0.3936858505928138,0.00021145488197303844,0.10151363305313475,0.10151363305313474
OH,Jan,0.17755679742028033,-9.657752633239616e-16,0.17755679742028035,0.1061336057522347,0.10867683037166827,0.10867683037166825
OH,Feb,0.2149965017401889,-1.1749929195719345e-15,0.21499650174018883,0.049532119233317504,0.10784906482398589,0.10784906482398587
OH,Mar,0.2850271682083105,-2.0428035812987567e-15,0.2850271682083104,0.008590719283684942,0.10585076433144276,0.10585076433144275
OH,Apr,0.2550771769800729,-1.5800407335309974e-15,0.2550771769800728,0.01919771180547262,0.10677852813433554,0.10677852813433553
OH,May,0.2186514965514232,-4.830243710555254e-16,0.21865149655142319,0.04569546201919664,0.10775941603675852,0.10775941603675851
OH,Jun,0.20415469944741368,-6.8279631468207076e-18,0.20415469944741363,0.06249847889854625,0.10810568782522537,0.10810568782522535
OH,Jul,0.21513438208005578,2.659627587695562e-15,0.2151343820800558,0.049382719388979805,0.10784571170093357,0.10784571170093356
OH,Aug,0.24237121678503606,-4.893235954744537e-15,0.2423712167850359,0.026329501208170628,0.10713885413013717,0.10713885413013716
OH,Sep,0.3010664504256447,-2.4080062711009084e-15,0.3010664504256447,0.005388319840161989,0.10530785255667698,0.10530785255667696
OH,Oct,0.04467216491929368,-4.0955851577713524e-16,0.044672164919293676,0.6865849289691166,0.11032128234197762,0.1103212823419776
OH,Nov,0.24316906001437186,1.967754190532794e-16,0.2431690600143718,0.025823459886129645,0.10711680473543067,0.10711680473543066
OH,Dec,0.25484629859220265,-9.74736363644589e-16,0.2548462985922027,0.01931076141686087,0.10678525088242574,0.10678525088242573
MS,Jan,0.16129563801035812,-6.052803199231693e-16,0.16129563801035815,0.14271242887458319,0.10898555046084797,0.10898555046084796
MS,Feb,0.18449767648023604,-1.1631650353984174e-15,0.18449767648023602,0.09294403329951875,0.10853574253209226,0.10853574253209225
MS,Mar,0.32209545568249504,-1.5395351483405785e-15,0.3220954556824951,0.0028091908443171484,0.10454632054440852,0.1045463205444085
MS,Apr,0.13731371366134779,-2.1280099129391424e-15,0.13731371366134779,0.2129284059047423,0.10938547547273678,0.10938547547273676
MS,May,0.17711889846611475,-4.944270790027727e-15,0.1771188984661148,0.10701222803536388,0.10868554416218881,0.1086855441621888
MS,Jun,0.14758376065794904,-4.3523176333596325e-15,0.147583760657949,0.18033995264621042,0.10922225235562051,0.1092222523556205
MS,Jul,0.13158517814534068,2.8940578330650346e-15,0.13158517814534063,0.2328209848081957,0.1094713093548226,0.10947130935482259
MS,Aug,0.1666471140734718,1.4900990516848155e-15,0.16664711407347177,0.12975306627152322,0.10888731809127065,0.10888731809127064
MS,Sep,0.37461585430824557,2.1413085167242034e-15,0.37461585430824557,0.0004468849302768048,0.10238991481043953,0.10238991481043952
MS,Oct,0.1713543733326219,-9.152550284466845e-16,0.17135437333262188,0.11911284470770624,0.1087981840964283,0.10879818409642829
MS,Nov,0.24271270183037963,1.4949280783053615e-17,0.24271270183037963,0.026111890092964187,0.10712942618969876,0.10712942618969874
MS,Dec,0.20867168682857898,-1.3775540125419944e-15,0.20867168682857892,0.056795933618918916,0.10800045884704448,0.10800045884704447
WV,Jan,0.13974653306542914,-7.571302603397689e-16,0.1397465330654292,0.20485564139616114,0.10934789561003819,0.10934789561003817
WV,Feb,0.22448212553400815,-1.434184023865862e-15,0.22448212553400804,0.040085786640346205,0.10761311549156842,0.1076131154915684
WV,Mar,0.27077679365848967,-1.6519117867090906e-15,0.2707767936584896,0.012729333821669674,0.10630604278169131,0.1063060427816913
WV,Apr,0.2773840464444026,-2.750154268822274e-15,0.2773840464444026,0.010633666291025218,0.1060980960484171,0.10609809604841709
WV,May,0.15906708971247624,-2.136565600769529e-15,0.15906708971247624,0.14838798588252022,0.10902548711701533,0.10902548711701532
WV,Jun,0.15621520348077453,9.840304757322734e-16,0.1562152034807745,0.15589575751043164,0.10907576300731327,0.10907576300731325
WV,Jul,0.25379796436638696,-2.7683646292563478e-15,0.2537979643663869,0.019831288987165158,0.1068156945444724,0.10681569454447239
WV,Aug,0.30519411025524007,-2.2096883822168846e-15,0.3051941102552401,0.004758826361305183,0.1051628559962439,0.10516285599624389
WV,Sep,0.2786709248434371,-1.4183041913379164e-15,0.27867092484343703,0.010262550725351547,0.10605696327497117,0.10605696327497116
WV,Oct,0.11042169366416228,1.799006815458888e-15,0.11042169366416225,0.31734475706467546,0.10975621820088474,0.10975621820088473
WV,Nov,0.2550377032627387,-1.049820824709924e-15,0.2550377032627388,0.019216999777740364,0.10677967799681387,0.10677967799681386
WV,Dec,0.22190596145871844,-1.7528550106730283e-15,0.22190596145871838,0.04248928533968349,0.10767825517451439,0.10767825517451438
MO,Jan,0.2513040095183427,-1.2404275387844432e-15,0.25130400951834264,0.021118152468891975,0.10688758026372479,0.10688758026372477
MO,Feb,0.13428602878756543,-7.689105036724257e-16,0.1342860287875654,0.22328663679741828,0.10943130501806554,0.10943130501806553
MO,Mar,0.31185655853948907,-1.1148879828662283e-15,0.311856558539489,0.003879794455955588,0.10492421695494619,0.10492421695494618
MO,Apr,0.1548707986952667,-8.310729576526805e-16,0.1548707986952667,0.15953157056506315,0.10909914017408887,0.10909914017408885
MO,May,0.17587478622317054,-2.7512365350891314e-15,0.17587478622317054,0.10953935690912146,0.10871017967743149,0.10871017967743148
MO,Jun,0.31590091260604075,-3.578657289153563e-15,0.3159009126060408,0.003419732573427799,0.10477656909770536,0.10477656909770534
MO,Jul,0.09227904975684395,-6.954170339736996e-16,0.09227904975684394,0.40379529648395307,0.10996033525310522,0.10996033525310521
MO,Aug,0.04119794626353535,2.291573125962558e-15,0.041197946263535346,0.7098289947382435,0.11033777017466818,0.11033777017466817
MO,Sep,0.2672784966405191,-2.4452047315457508e-15,0.26727849664051906,0.01397774650532519,0.10641395271352758,0.10641395271352756
MO,Oct,-0.0921960631642872,-1.3939841938714282e-15,-0.0921960631642872,0.40422001729561985,0.10996118416796917,0.10996118416796916
MO,Nov,0.2770930687280367,-1.4109738438238567e-15,0.27709306872803663,0.010719185421460258,0.10610736803816379,0.10610736803816377
MO,Dec,0.2260197928192468,-9.775403820270777e-16,0.22601979281924675,0.03870590864346796,0.1075738573993692,0.10757385739936919
PA,Jan,0.21832763404356387,-1.2173981885225329e-15,0.2183276340435638,0.04602518400712932,0.10776742370657716,0.10776742370657715
PA,Feb,0.288183955390575,-1.694995682688054e-15,0.288183955390575,0.007853039316495655,0.10574647591749249,0.10574647591749248
PA,Mar,0.3020459644508351,-1.3092045142412965e-15,0.3020459644508351,0.005232608733643833,0.10527364083946719,0.10527364083946718
PA,Apr,0.2973422183359057,-3.252904426143927e-15,0.29734221833590574,0.006018495266681256,0.10543681527139452,0.10543681527139451
PA,May,0.23893645618602907,-1.6914027543035872e-15,0.23893645618602902,0.02860515008928073,0.10723289959215979,0.10723289959215977
PA,Jun,0.20350414229453642,3.728293948418978e-16,0.20350414229453637,0.06335680645131889,0.10812064535536474,0.10812064535536473
PA,Jul,0.3378715499551673,-1.3659984693784013e-15,0.33787154995516727,0.0016709567102247,0.10393729440123943,0.10393729440123942
PA,Aug,0.3973479583920911,1.4472719741138394e-15,0.39734795839209097,0.00018219083640403145,0.10133948018139133,0.10133948018139131
PA,Sep,0.36267710857222374,-5.4055950391051014e-15,0.36267710857222374,0.0006979129452941397,0.10291278067288584,0.10291278067288583
PA,Oct,0.10541414555308236,-1.0067224929329403e-15,0.10541414555308233,0.33992045602021126,0.10981624662763648,0.10981624662763646
PA,Nov,0.23223502606656674,-1.6744405996794721e-15,0.23223502606656668,0.03352558750681098,0.10741229506018328,0.10741229506018327
PA,Dec,0.307821319861462,-1.8179486228226924e-15,0.30782131986146194,0.004393029196247429,0.10506943320088609,0.10506943320088608
KS,Jan,0.35105160944216895,-1.9260336774159796e-15,0.3510516094421689,0.0010600047589375899,0.10340323434037038,0.10340323434037037
KS,Feb,0.14189991153940548,-8.180662840111414e-16,0.14189991153940545,0.19789446555231943,0.10931407063076183,0.10931407063076182
KS,Mar,0.3694323385943036,-2.335132652819704e-15,0.3694323385943035,0.0005434580782787882,0.10261933845235663,0.10261933845235661
KS,Apr,0.17649282435273528,-2.453343958361097e-15,0.17649282435273525,0.10827822679316294,0.10869796388651036,0.10869796388651035
KS,May,0.1706594010533071,-4.871076394799192e-16,0.17065940105330707,0.12064008115451468,0.10881150454957882,0.1088115045495788
KS,Jun,0.37358627642351344,-1.5207114195123017e-15,0.37358627642351344,0.000464713584651104,0.10243577964778204,0.10243577964778203
KS,Jul,0.18331413041760286,-1.0782408608898554e-15,0.18331413041760286,0.09509685788905008,0.10856019627148296,0.10856019627148294
KS,Aug,0.0905426900030091,1.1620142766889829e-15,0.0905426900030091,0.41273645141968274,0.10997793688309128,0.10997793688309127
KS,Sep,0.34392863726762074,2.8150361957242544e-15,0.34392863726762074,0.0013588884151802066,0.10369473799872801,0.103694737998728
KS,Oct,-0.03848634816708276,4.1794647114928323e-16,-0.038486348167082754,0.7281580937919434,0.11034971023450206,0.11034971023450205
KS,Nov,0.3719971315577131,-2.2254736046408486e-15,0.3719971315577131,0.0004935136352471823,0.10250628381171671,0.1025062838117167
KS,Dec,0.22996470872139194,-1.1899090026450254e-15,0.22996470872139196,0.035345980430919736,0.10747184729163563,0.10747184729163561
MD,Jan,0.20083783477010797,-6.279928500605232e-16,0.20083783477010794,0.06697507528270888,0.1081814286914244,0.10818142869142439
MD,Feb,0.2574943154566129,-1.2644461744190773e-15,0.2574943154566129,0.018047847574369096,0.10670775439326241,0.1067077543932624
MD,Mar,0.28778164987643273,-1.6980343264772962e-15,0.2877816498764328,0.007943842774315622,0.10575983619101911,0.1057598361910191
MD,Apr,0.38673278301808933,7.519618975049041e-17,0.38673278301808933,0.0002792520828606795,0.10183905011598157,0.10183905011598156
MD,May,0.17708688361666025,-2.2200803945628846e-15,0.17708688361666022,0.10707668545774815,0.10868618035712369,0.10868618035712367
MD,Jun,0.2596791431470744,7.257112672361709e-16,0.2596791431470744,0.017059944658887802,0.10664316740342142,0.1066431674034214
MD,Jul,0.4055455297296977,-1.6820493406814302e-15,0.4055455297296977,0.00012970960286535108,0.1009426801436762,0.10094268014367619
MD,Aug,0.4048272691648712,-3.016250865513513e-15,0.4048272691648712,0.00013367613417305358,0.10097783396831744,0.10097783396831743
MD,Sep,0.34679800005788364,-3.4552545272640815e-15,0.3467980000578836,0.0012303495140883257,0.10357812811521486,0.10357812811521484
MD,Oct,0.18911617708715484,-2.4472265440625958e-15,0.18911617708715478,0.08490818155812506,0.10843875823415319,0.10843875823415318
MD,Nov,0.18137611738932513,-1.7434575269223386e-15,0.18137611738932516,0.09870647331423503,0.10859988680993818,0.10859988680993816
MD,Dec,0.27784735957332646,-1.6610240118210264e-15,0.27784735957332646,0.01049872622165225,0.1060833108399134,0.10608331083991339
AZ,Jan,0.3804787431111387,-2.8352507192203517e-15,0.3804787431111387,0.0003567602548601005,0.10212593409672628,0.10212593409672627
AZ,Feb,0.31765201995081904,-3.3148520176816516e-15,0.317652019950819,0.0032361342758536597,0.10471198560588182,0.10471198560588181
AZ,Mar,0.39813973873329106,-2.309442075888873e-15,0.39813973873329106,0.00017637655885385122,0.10130157514734894,0.10130157514734893
AZ,Apr,0.3966160750298913,-2.6313511756118735e-15,0.3966160750298912,0.0001877220510827231,0.10137443807717014,0.10137443807717013
AZ,May,0.316478054730876,-1.7652139213333515e-15,0.3164780547308759,0.003358218071427023,0.10475532705901401,0.104755327059014
AZ,Jun,0.5263386658015362,-3.4884263189851703e-15,0.5263386658015363,2.7146799163588494e-07,0.09389716799297364,0.09389716799297362
AZ,Jul,0.526044904292361,-1.8240935948854217e-15,0.526044904292361,2.76410993163084e-07,0.09391724163559917,0.09391724163559916
AZ,Aug,0.5122497860117738,2.886854650491766e-15,0.5122497860117738,6.329714861745582e-07,0.09484262682239379,0.09484262682239378
AZ,Sep,0.41951500440014683,-4.165595697221891e-15,0.41951500440014683,7.121440101780162e-05,0.10024404130963162,0.1002440413096316
AZ,Oct,0.3107011047684092,-1.0304512150450146e-15,0.3107011047684091,0.004020993114428485,0.10496601212376774,0.10496601212376773
AZ,Nov,0.4271349522598282,-2.5428423628041387e-15,0.4271349522598283,5.077241483576999e-05,0.09985084807082684,0.09985084807082682
